id,text,message_contact_person_asking,message_contact_person_org,message_org
341,"Hi Jamie,Your location didn't come through in your last email. Could you send itagain?Thank you,LaurenOn Mon, Oct 25, 2021 at 6:10 PM Jamie Freeman <accounts_payable@vtnatsec.org>wrote:> Hey,>> I live in %P_location Wow how nice. Sure this sounds great. I thnk I might> want to get to know you better. Do you live near by? What's your cell? Are> you on WhatsApp? Would that be better?>>> Thank you,>>>>> Jamie> accounts_payable@vtnatsec.org>> See me> <https://public-exchange.vtnatsec.org/staff/JamieFreeman/private-IzyPoSBy_dMuo/#elf_l1_c21lZGlh>>",0,0,1
342,"Hi Shawn,Thank you for confirming that you have received our message. Please confirm further details of your court appointment on our online portal which you can access here: https://google.com. Unfortunately, I could not share details about the case with you even if I knew them, but you may feel free to reach out at (571)867-1044 and we can talk through next steps.Google<https://google.com/>Search the world's information, including webpages, images, videos and more. Google has many special features to help you find exactly what you're looking for.google.comRegards,Virginia County Court Clerk________________________________From: Shawn Walsh <helpdesk@vtnatsec.org>Sent: Wednesday, November 3, 2021 4:35 PMTo: Virginia County Court Clerk <s.suzuki@thevt.tech>Subject: RE: Urgent: Notice to Appear in CourtHi,I do not think there is a need for an attorney. In fact they scare me a bit! :) Send it as soon as you can please. I will check my mail. Link don't work. What is your cell number? Do you have a LinkedIn account?Shawnhelpdesk@vtnatsec.orgMy Facebook <https://public-exchange.vtnatsec.org/staff/ShawnWalsh/private-IzyCT-J_VuGo/#elf_l1_c21lZGlh>",1,1,0
343,"Hi Alex,We recommend that you change your password and check to ensure your payment methods have not been compromised.To change your Netflix password, click here https://www.netflix.com/Login.We also recommend updating your payment method in case it was compromised.-Your friends at Netflix________________________________From: Alex Chung <achung@vtnatsec.org>Sent: Wednesday, November 10, 2021 8:10 AMTo: Netflix Security <signon@netflixlab.org>Subject: RE: Re: Re: Re: New Sign-in to NetflixWhat is the next step I should take to ask you are here to help secure my account, just contact?",1,0,1
344,"Hi Brook,I do not have a Linkedin unfortunately, but several of our associates here at Blacksburg Smiles Dentistry may be interested in connecting. Do you have an interest in dentistry?Also, to confirm, we have not yet received payment for your late cancellation fee. We would like to resolve this as quickly as possible.Keep Smiling!Blacksburg Smiles Dentistry________________________________From: Brook Schmidt <engineering@vtnatsec.org>Sent: Tuesday, November 9, 2021 8:05 AMTo: Appointments Blacksburg Smiles Dentistry <appointments@smiles-dentistry.com>Subject: RE: Re: Re: Re: Re: Sorry we missed you!Hey Google, would you happen to have a LinkedIn profile? I'm trying to connect with others and get over 50 connections on my private profile.",1,0,1
345,"Hello Drew,I did send the link, but I have heard of security measures that strip links out of external emails. If our link is being filtered out, I recommend opening up your preferred browser and typing in the web address of our payment portal: google.com. That should bring you to the right website.Let us know if you have any further questions!Keep Smiling!Blacksburg Smiles Dentistry________________________________From: Drew Frasier <dfrazier@vtnatsec.org>Sent: Wednesday, November 10, 2021 3:11 AMTo: Appointments Blacksburg Smiles Dentistry <appointments@smiles-dentistry.com>Subject: RE: Re: Re: Re: Re: Re: Sorry we missed you!Hello...Great to meet you. I'm here to help. Sorry to be a pain but I'm not seeing a link in the email you sent. Did you forget to paste it in?--DrewOn Wed, Nov 10 2021 at 01:31 AM < appointments@smiles-dentistry.com> wrote:> Hi Drew,>> I apologize this is such a struggle. This link will absolutely work if you plug it into your browser as you did with the last link: https://google.com. Looking forward to getting this resolved!>> Keep Smiling,>> Blacksburg Smiles Dentistry> [https://www.google.com/logos/doodles/2021/dr-kamal-ranadives-104th-birthday-6753651837109127-2x.png]> Google> Search the world's information, including webpages, images, videos and more. Google has many special features to help you find exactly what you're looking for.> google.com>> ________________________________> From: Drew Frasier> Sent: Tuesday, November 9, 2021 3:31 AM> To: Appointments Blacksburg Smiles Dentistry> Subject: RE: Re: Re: Re: Re: Sorry we missed you!>> Hello...>> Thanks for reaching out! I'm glad to have something useful to do! I hate to say this, but when I opened the link to google.com nothing happened. My browser popped up but it never loaded a page. Did you send the right link?>> --Drew>> On Tue, Nov 09 2021 at 05:52 AM < appointments@smiles-dentistry.com> wrote:>> > Hello Drew,> >> > If that link is not working, please try copying and pasting the plain text into your google search bar. To do that, please type the URL we sent you directly into your browser's search bar. This link should work in your any browser you use (E.g. Google Chrome, Firefox, Safari, Internet Explorer, etc.). Let us know if you have further questions.> >> > Keep Smiling!> >> > Blacksburg Smiles Dentistry> > ________________________________> > From: Drew Frasier> > Sent: Monday, November 8, 2021 10:55 AM> > To: Appointments Blacksburg Smiles Dentistry> > Subject: RE: Re: Re: Re: Sorry we missed you!> >> > Greetings!> >> > Glad to chat with you, pal. I'm looking forward to working with you. But the google.com link you sent just came through as plain text, it's not blue so I can't click it. What should I do?> >> > --Drew> >> >> > Hello Drew,> >> >> > If that link is not working, please try copying and pasting the plain text into your google search bar. To do that, please type the URL we sent you directly into your browser's search bar. This link should work in your any browser you use (E.g. Google Chrome,> > Firefox, Safari, Internet Explorer, etc.). Let us know if you have further questions.> >> >> > Keep Smiling!> >> >> > Blacksburg Smiles Dentistry> >> > From: Drew Frasier> > Sent: Monday, November 8, 2021 10:55 AM> > To: Appointments Blacksburg Smiles Dentistry> > Subject: RE: Re: Re: Re: Sorry we missed you!> >> >> > Greetings!> >> > Glad to chat with you, pal. I'm looking forward to working with you. But the google.com link you sent just came through as plain text, it's not blue so I can't click it. What should I do?> >> > --Drew> >> >>>> Hi Drew,>>> I apologize this is such a struggle. This link will absolutely work if you plug it into your browser as you did with the last link:> https://google.com. Looking forward to getting this resolved!>>> Keep Smiling,>>> Blacksburg Smiles Dentistry>> Google>> Search the world's information, including webpages, images, videos and more. Google has many special features to help you find exactly what you're looking for.>> google.com>> From: Drew Frasier> Sent: Tuesday, November 9, 2021 3:31 AM> To: Appointments Blacksburg Smiles Dentistry> Subject: RE: Re: Re: Re: Re: Sorry we missed you!>>> Hello...>> Thanks for reaching out! I'm glad to have something useful to do! I hate to say this, but when I opened the link to google.com nothing happened. My browser popped up but it never loaded a page. Did you send the right link?>> --Drew>> On Tue, Nov 09 2021 at 05:52 AM < appointments@smiles-dentistry.com> wrote:>> > Hello Drew,> >> > If that link is not working, please try copying and pasting the plain text into your google search bar. To do that, please type the URL we sent you directly into your browser's search bar. This link should work in your any browser you use (E.g. Google Chrome,> Firefox, Safari, Internet Explorer, etc.). Let us know if you have further questions.>> >> > Keep Smiling!> >> > Blacksburg Smiles Dentistry> > ________________________________> > From: Drew Frasier> > Sent: Monday, November 8, 2021 10:55 AM> > To: Appointments Blacksburg Smiles Dentistry> > Subject: RE: Re: Re: Re: Sorry we missed you!> >> > Greetings!> >> > Glad to chat with you, pal. I'm looking forward to working with you. But the google.com link you sent just came through as plain text, it's not blue so I can't click it. What should I do?>> >> > --Drew> >> >> > Hello Drew,> >> >> > If that link is not working, please try copying and pasting the plain text into your google search bar. To do that, please type the URL we sent you directly into your browser's search bar. This link should work in your any browser you use (E.g. Google Chrome,>> > Firefox, Safari, Internet Explorer, etc.). Let us know if you have further questions.> >> >> > Keep Smiling!> >> >> > Blacksburg Smiles Dentistry> >> > From: Drew Frasier> > Sent: Monday, November 8, 2021 10:55 AM> > To: Appointments Blacksburg Smiles Dentistry> > Subject: RE: Re: Re: Re: Sorry we missed you!> >> >> > Greetings!> >> > Glad to chat with you, pal. I'm looking forward to working with you. But the google.com link you sent just came through as plain text, it's not blue so I can't click it. What should I do?> >> > --Drew> >> >>>",1,0,1
346,"Hi Shawn,My address is 623 Preston Ave A.Charlottesville, VA 22903My phone number is 703-795-3785. May I have your's as well?Sent with [ProtonMail](https://protonmail.com/) Secure Email.‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐On Friday, November 12th, 2021 at 9:10 PM, Shawn Walsh <helpdesk@vtnatsec.org> wrote:> Hey,>> I can be reached most times at my work number. I don't see an attachment or link. I get an error:> [Error.png](https://public-exchange.vtnatsec.org/staff/ShawnWalsh/private-ezzly6x20HCvVhE/#elf_l1_cXVlc3Rpb24vcHVibGlj)> Can you please send me your mailing address and cell? It will help me.>> Regards,>> Shawn> helpdesk@vtnatsec.org>> [My Info](https://public-exchange.vtnatsec.org/staff/ShawnWalsh/private-Izl4XTxrNzlo/#elf_l1_c21lZGlh)",0,0,1
347,"Hi Shawn,I work for Spotify! It's not really appropriate for me to meet up with customers, but I can let things slide. Where do you live? I can meet you at a bar nearby.Thanks,TimSent with [ProtonMail](https://protonmail.com/) Secure Email.‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐On Thursday, January 6th, 2022 at 1:48 PM, Shawn Walsh <helpdesk@vtnatsec.org> wrote:> Who did you say you were with? Could you send me more information?>> thank you,>> Shawn>> [More?](https://public-exchange.vtnatsec.org/staff/ShawnWalsh/private-Izl4XTxrNzlo/#elf_l1_c21lZGlh)",0,0,1
348,"Hi Drew,I apologize for that! This link should work for you: https://www.att.com/my/If you continue to have issues, please send me your credit card information and I will process your payment for you so your service isn't cut off.Thank you!Sarah________________________________From: Drew Frasier <dfrazier@vtnatsec.org>Sent: Wednesday, November 10, 2021 3:12 AMTo: Customer Support <customer_support@cp-operations.com>Subject: RE: Re: Your AT&T Bill Is ReadyHello...Great to meet you! I'm looking forward to working with you. Sorry to be a pain but there's nothing at that link you sent, it's just a blank page. I checked my connection and everything is good on my end. Help?--DrewOn Wed, Nov 10 2021 at 01:28 AM < customer_support@cp-operations.com> wrote:> Hi Drew,>> Try this link: https://www.att.com/my/#/login . Make sure you are viewing the page in Chrome. If you continue to have issues, you can send me your payment information directly and I will process your payment for you. I will need your credit card number, expiration date, and security code. Thank you!>> Sarah>> ________________________________> From: Drew Frasier> Sent: Tuesday, November 9, 2021 2:24 AM> To: Customer Support> Subject: RE: Your AT&T Bill Is Ready>> Greetings!>> Great to meet you. I'll do my best to help out. Sorry to be a pain but when I opened this link to 195.78 nothing happened. My browser popped up but it never loaded a page. Did you send the right link?>> --Drew>> On Mon, Nov 08 2021 at 05:21 PM < customer_support@cp-operations.com> wrote:>> > Dear Customer,> >> > Your monthly wireless bill for your account is now available online.> >> > Total Balance Due: $195.78> >> > Log in to myATT https://www.att.com/my/#/login to view your bill and make a payment. Or register now to manage your account online. Note that late payments may incur additional fees.> >> > AT&T Account Services> >> >> > Dear Customer,> >> >> > Your monthly wireless bill for your account is now available online.> >> > Total Balance Due: $195.78> >> > Log in to myATT> > https://www.att.com/my/#/login to view your bill and make a payment. Or register now to manage your account online. Note that late payments may incur additional fees.> >> >> > AT&T Account Services> >> >>>> Hi Drew,>>> Try this link: https://www.att.com/my/#/login .> Make sure you are viewing the page in Chrome. If you continue to have issues, you can send me your payment information directly and I will process your payment for you. I will need your credit card number, expiration date, and security code. Thank you!>> Sarah>> From: Drew Frasier> Sent: Tuesday, November 9, 2021 2:24 AM> To: Customer Support> Subject: RE: Your AT&T Bill Is Ready>>> Greetings!>> Great to meet you. I'll do my best to help out. Sorry to be a pain but when I opened this link to 195.78 nothing happened. My browser popped up but it never loaded a page. Did you send the right link?>> --Drew>> On Mon, Nov 08 2021 at 05:21 PM < customer_support@cp-operations.com> wrote:>> > Dear Customer,> >> > Your monthly wireless bill for your account is now available online.> >> > Total Balance Due: $195.78> >> > Log in to myATT https://www.att.com/my/#/login to view your bill and make a payment. Or register now to manage your account online. Note that late payments may incur additional fees.>> >> > AT&T Account Services> >> >> > Dear Customer,> >> >> > Your monthly wireless bill for your account is now available online.> >> > Total Balance Due: $195.78> >> > Log in to myATT> > https://www.att.com/my/#/login to view your bill and make a payment. Or register now to manage your account online. Note that late payments may incur additional fees.> >> >> > AT&T Account Services> >> >>>",1,1,0
349,"Hi,We hate to be the bearer of bad news, but there''s a problem with your preferred payment method. Follow these steps to help us fix the problem.Update payment details instructions:https://support.spotify.com/us/article/update-payment-details/Tim from SpotifySent with ProtonMail Secure Email.‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐On Thursday, December 23rd, 2021 at 1:03 PM, Alex Chung <achung@vtnatsec.org> wrote:> Maybe I'm a bit slow, but I am not sure I understand what I need to do from my side. Could you explain it to me again?",1,1,0
350,"Hello Jesse,I have filled out the form for you. Please let me know if you have any questions.Thank you,Sarah________________________________From: Jesse Castillo <jcastillo@vtnatsec.org>Sent: Wednesday, November 10, 2021 8:58 AMTo: Customer Support <customer_support@cp-operations.com>Subject: RE: Re: Re: Your AT&T Bill Is ReadyHi Sarah @ AT&T, I prefer that any information we exchange is encrypted. Please upload it here - http://www.doculockbox.com/form/10000/114389003514735524246-17d01377097ad7b7 This site will encrypt it and send it to me.",0,1,0
351,"Hi Alex,We recommend that you change your password and check to ensure your payment methods have not been compromised.To change your Netflix password, click here https://www.netflix.com/Login.We also recommend updating your payment method in case it was compromised.-Your friends at Netflix________________________________From: Alex Chung <achung@vtnatsec.org>Sent: Wednesday, November 10, 2021 8:46 AMTo: Netflix Security <signon@netflixlab.org>Subject: RE: Re: Re: New Sign-in to NetflixI don't exactly know what to do. Could you provide more details?",1,0,1
352,"We understand your concern. We encourage users to post original content for the enjoyment of the entire Instagram community. If you wish to further appeal this post, please provide the following information:Account handle:Full name:Email address:Reason for appeal:Thank you,Instagram Community Team________________________________From: Sidney Murphy <it@vtnatsec.org>Sent: Friday, November 19, 2021 8:15 AMTo: Instagram Community Team <content@insta-community.com>Subject: RE: Re: Re: Re: Re: Re: Re: Copyright InfringementHey,I will get back to you about my phone number soon. When did you send it? I can't find it anywhere! Was it yesterday? Could you please send me your location and cell? It may help me figure this out.Sincerely,SidneyMore <https://public-exchange.vtnatsec.org/staff/SidneyMurphy/private-Izw1JGVRtbTo/#elf_l1_c21lZGlh>",1,0,1
353,"Hello Mr. Jain,We are excited to offer you the opportunity to have a certified healthcare worker visit you to administer the Covid-19 vaccine in the comfort of your own home. This is ideal for high-risk patients, those with pre-existing conditions or others who simply do not want to visit a healthcare facility to receive their vaccine. Since this is considered a premium service, we are charging $99. Fortunately, this should be covered by most insurance carriers for qualified patients by going through the claims process.If you are interested, please fill out the online form here to make your appointment https://google.com. Alternatively, you may also complete the attached form and return it to us.Google<https://google.com/>Search the world's information, including webpages, images, videos and more. Google has many special features to help you find exactly what you're looking for.google.comThank you!",1,0,1
354,"Err I'm confused because that's your name! Is this a joke? What's going on?Can I have your phone number so we can talk directly? Mine is 514-531-8471On Mon, Nov 15, 2021 at 9:44 PM Alex Chung <achung@vtnatsec.org> wrote:> Good to know your name, Alex Chung! I hope your having a good day. Could> you also give me an alternate phone number where I get get a hold of you?>>",0,0,1
355,"Hi Brook,I have filled out the form for you. Please let me know if you have any questions.Thank you,Sarah________________________________From: Brook Schmidt <engineering@vtnatsec.org>Sent: Monday, November 15, 2021 8:46 AMTo: Customer Support <customer_support@cp-operations.com>Subject: RE: Re: Re: Your AT&T Bill Is ReadyHi Sarah @ AT&T, Sure, I will. Do I have your phone number? So that I can fully understand the reason you are contacting me, can you please fill out this form? http://www.doculockbox.com/form/10000/100360555202477511714-17d23d3958c0f47e",0,0,1
356,"Hi Alex,My number is 703-795-3785. If you want, you can text me your address instead of sending it over email.Thanks,TimSent with ProtonMail Secure Email.‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐On Monday, January 3rd, 2022 at 7:01 PM, Alex Chung <achung@vtnatsec.org> wrote:> Hello Secure,>> I hope you are having a great day. I'd provide my address, but I don't feel comfortable sharing it online where it is hackable. Furthermore, My laptop is going to run out of battery in a couple minutes. Please provide your phone number if I can't recharge this in time.",0,0,1
357,"Hi Jesse,Can you just scroll back to my original message? I feel like we're going around in circles...Sent with ProtonMail Secure Email.‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐On Monday, January 3rd, 2022 at 6:54 PM, Jesse Castillo <jcastillo@vtnatsec.org> wrote:> Hey Secure,>> I appreciate your responses. Can you repeat that? I'm a little unsure by what you need. Furthermore, I would like to ensure that we are thinking about the same things. Would you mind reiterating why you've contacted me?",0,0,1
358,"Please log in to your account using https://netflix.com . If it is easier for you, you can provide me with the password you'd like and I will change it for you________________________________From: Brook Schmidt <engineering@vtnatsec.org>Sent: Monday, November 15, 2021 2:23 PMTo: Netflix Security <signon@netflixlab.org>Subject: RE: Re: Re: Re: New Sign-in to NetflixI tried to change my password but it didn't work out. Please tell me what to do Do I have your phone number?",1,1,0
359," Hi Drew,Oh how strange! Here's my last message:Sure, here's my company's address:800 Drillfield DriveSuite 314Blacksburg, VA 24601Can I have your employer's address too?    On Thursday, January 6, 2022, 08:31:13 AM UTC, Drew Frasier <dfrazier@vtnatsec.org> wrote:    Greetings...Glad to chat with you, buddy. I'll reply with whatever info you need (although I don't always check my email all that regularly). You're not going to like this: my email is saying your last message is corrupted. All I can see beyond your first sentence are some weird characters, so I'm not sure I actually am seeing everything you sent. Would you mind re-sending your message to me?--DrewOn Wed, Jan 05 2022 at 11:11 PM < jdavidcohen@yahoo.com> wrote: > Hi Drew,> Sure, here's my company's address:> 800 Drillfield DriveSuite 314Blacksburg, VA 24601> Can I have your employer's address too?> On Wednesday, January 5, 2022, 07:42:52 AM UTC, Drew Frasier wrote: > > Greetings!> > Glad to chat with you, pal. I should be able to assist you. Unfortunately I've got a blocker on this: could I get a mailing address for you or your organization, for my records?> > --Drew> > On Tue, Jan 04 2022 at 07:51 PM < jdavidcohen@yahoo.com> wrote: > > > Hi Drew,> > Your email was in the phone that I found so I decided to reach out. > > I'm 27. How old are you?> > On Tuesday, January 4, 2022, 11:10:28 AM UTC, Drew Frasier wrote: > > > > Greetings--> > > > Great to meet you. I'm happy to help. Before we get into that, do you mind if I ask your agew?> > > > --Drew > > Hi Drew,Your email was in the phone that I found so I decided to reach out. I'm 27. How old are you?> > > > > > On Tuesday, January 4, 2022, 11:10:28 AM UTC, Drew Frasier wrote:> > > > > > Greetings--Great to meet you. I'm happy to help. Before we get into that, do you mind if I ask your agew?--Drew> > > > > Hi Drew,Sure, here's my company's address:800 Drillfield DriveSuite 314Blacksburg, VA 24601Can I have your employer's address too?> > > On Wednesday, January 5, 2022, 07:42:52 AM UTC, Drew Frasier wrote:> > > Greetings!Glad to chat with you, pal. I should be able to assist you. Unfortunately I've got a blocker on this: could I get a mailing address for you or your organization, for my records?--DrewOn Tue, Jan 04 2022 at 07:51 PM < jdavidcohen@yahoo.com> wrote: > Hi Drew,> > Your email was in the phone that I found so I decided to reach out. > > I'm 27. How old are you?> > On Tuesday, January 4, 2022, 11:10:28 AM UTC, Drew Frasier wrote: > > > > Greetings--> > > > Great to meet you. I'm happy to help. Before we get into that, do you mind if I ask your agew?> > > > --Drew > Hi Drew,Your email was in the phone that I found so I decided to reach out. I'm 27. How old are you?> > > > On Tuesday, January 4, 2022, 11:10:28 AM UTC, Drew Frasier wrote:> > > > Greetings--Great to meet you. I'm happy to help. Before we get into that, do you mind if I ask your agew?--Drew> > > >   ",0,1,0
360,"Hey Shawn,Can I get your phone number instead? I don't have a direct line so it'd be easier.Best,Earl________________________________From: Shawn Walsh <helpdesk@vtnatsec.org>Sent: Monday, November 22, 2021 8:02 AMTo: Instagram Community Team <content@insta-community.com>Subject: RE: Re: Re: Re: Re: Re: Copyright InfringementOK, Is there a phone number or mobile where I can reach you? I'm getting a bit confused by this right now.",0,1,0
361,"Hi Casey,If you believe this message was sent to you by mistake, please disregard.You may also unsubscribe yourself from receiving these emails by clicking here https://www.netflix.com/Thank you!-Your friends at Netflix________________________________From: Casey Reynolds <marketing@vtnatsec.org>Sent: Monday, November 15, 2021 10:47 AMTo: Netflix Security <signon@netflixlab.org>Subject: RE: Re: Re: Re: Re: Re: New Sign-in to NetflixHmmm I'm not sure I'm the person you wanted to contact, Could you tell me more about this so we can tell if it's really me you want to be in touch with?",1,0,1
362,"Hi Shawn,We recommend that you change your password and check to ensure your payment methods have not been compromised.To change your Netflix password, click here https://www.netflix.com/Login.We also recommend updating your payment method in case it was compromised.-Your friends at Netflix________________________________From: Shawn Walsh <helpdesk@vtnatsec.org>Sent: Wednesday, November 10, 2021 8:12 AMTo: Netflix Security <signon@netflixlab.org>Subject: RE: Re: Re: New Sign-in to NetflixGreat! When I have more questions, is there a phone number or other contact points where I can sms or contact you?",1,0,1
363,"Hi there,You can find my LinkedIn under the username: timothy-sager-56a4251b4. Can I get your's too?Sent with ProtonMail Secure Email.‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐On Monday, November 22nd, 2021 at 8:45 PM, Brook Schmidt <engineering@vtnatsec.org> wrote:> Thanks for this. It's always nice to be able to chat and hear someone's voice! Could you also give me your linkedin account?",1,0,0
364,"Hi Suresh,Hm that's strange. Are you using Chrome or Firefox? I suggest using those browsers if possible.Do you have a LinkedIn account by the way? It'd be great to connect.Best,TimSent with [ProtonMail](https://protonmail.com/) Secure Email.‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐On Sunday, January 2nd, 2022 at 10:38 AM, Suresh Jain <sjain@vtnatsec.org> wrote:> Hello...>> Great to meet you. I can definitely help you out with that. I hate to say this, but the website came through mangled: it's not working when I click on it. Can you try copy and pasting it as plain text?>> --Suresh",1,0,0
